txn_id,upi_id,timestamp,amount,location,label
bd74bb0e-b0fd-4195-b791-179885f80257,user95@bank,2025-04-20T14:46:30.011278,3682.04,Chennai,legit
12071956-327e-459d-ab66-f50a57fee802,user93@bank,2025-04-21T03:22:30.011278,4768.32,Delhi,legit
2697e219-60da-435f-97cb-af1d751acbec,user58@bank,2025-04-17T09:35:30.011278,3281.47,Mumbai,legit
55ee7a53-e70a-487d-bf07-50a278f009bd,user25@bank,2025-04-14T23:19:30.011278,2140.07,Delhi,legit
13b575a0-ed31-4500-85e9-3b604a8634f9,user68@bank,2025-04-19T06:53:30.011278,2759.83,Mumbai,legit
53a0c155-21cc-4dd0-a866-c9d4bdad0e05,user99@bank,2025-04-16T06:39:30.011278,1030.28,Mumbai,legit
fba46763-6236-460b-872c-39cdb9703163,user92@bank,2025-04-21T04:18:30.011278,3446.37,Mumbai,legit
e96b5e47-873d-43a6-99d5-77e59febe0cc,user13@bank,2025-04-20T22:00:30.011278,3604.32,Delhi,legit
9370c676-35e8-46e1-ae09-ccad47b53058,user7@bank,2025-04-19T16:18:30.011278,171.49,Mumbai,legit
44b0ee8c-9c5d-4000-8786-dd90681535b4,user1@bank,2025-04-20T21:02:30.011785,3580.81,Mumbai,legit
15139342-652c-4155-a72e-90b63cc4667f,user64@bank,2025-04-19T14:50:30.011785,1411.38,Delhi,fraud
ad0b8590-ad97-421e-80f9-6c3a70a073dc,user84@bank,2025-04-18T21:58:30.011785,2856.09,Chennai,legit
69de31ee-2ab2-4855-a370-98baad0b5262,user52@bank,2025-04-17T22:25:30.011785,1976.23,Delhi,legit
5685372c-3497-4634-80b7-0a9790a454d5,user1@bank,2025-04-17T02:11:30.011785,2653.48,Delhi,legit
9b6aeb0c-2b56-4045-8730-d9e29b9370ed,user86@bank,2025-04-21T03:54:30.011785,150.75,Chennai,legit
027a8059-f64b-48e1-a571-8bb7a8b50953,user73@bank,2025-04-16T03:48:30.011785,1408.55,Mumbai,legit
01c3dd36-27d1-4e9f-adc0-faa50f223ecb,user50@bank,2025-04-21T05:20:30.011785,3078.16,Mumbai,legit
bc290fe1-c8fa-4089-b996-3c2daed56255,user51@bank,2025-04-21T09:57:30.011785,28.5,Delhi,legit
8764aa31-1e4b-493f-b235-0350ae90a307,user6@bank,2025-04-20T00:02:30.011785,3749.95,Delhi,legit
b8b1ff5c-e205-4df0-bda7-7f41137abd6c,user62@bank,2025-04-17T22:29:30.011785,1987.82,Chennai,legit
eb69c540-a434-4a67-8b55-ec8c82267dc5,user82@bank,2025-04-18T12:28:30.011785,2396.83,Delhi,legit
f9ae78e2-2ed5-400f-977b-0abe776eea41,user96@bank,2025-04-17T07:17:30.011785,3958.4,Mumbai,legit
94a361fe-149f-4e44-afc6-c8cf90eb0c97,user27@bank,2025-04-20T02:42:30.011785,187.42,Chennai,fraud
0f6027b3-519c-429a-9393-497a9e43733e,user6@bank,2025-04-15T05:20:30.011785,3072.79,Delhi,legit
044e06fb-c685-4d77-8efb-d64e13a416df,user76@bank,2025-04-16T06:54:30.012351,400.91,Chennai,legit
88bfa9cb-53ca-46b8-82f6-8ef170126846,user100@bank,2025-04-15T16:12:30.012351,1502.04,Delhi,legit
670019f1-708a-4236-8f77-162e65f9b6b1,user77@bank,2025-04-15T18:55:30.012351,1835.49,Chennai,legit
34620811-20e1-483c-a78f-d294fc442535,user33@bank,2025-04-16T21:13:30.012351,4063.97,Delhi,legit
64fe01ba-a14c-469e-bc4f-832c12f671a0,user51@bank,2025-04-16T22:48:30.012351,1324.03,Chennai,legit
03549900-62ff-4b03-87ba-e86afdb4b1e9,user82@bank,2025-04-17T02:04:30.012351,2912.26,Mumbai,legit
a91c4dfb-c07a-42b1-9135-8d7c6f1017a3,user9@bank,2025-04-20T17:01:30.012351,4423.53,Delhi,legit
eb0fefe7-cbe5-474a-a006-8d9333ae3ed2,user83@bank,2025-04-17T11:13:30.012351,507.39,Mumbai,legit
f5daaa7a-452d-42ec-9735-715070fedba4,user35@bank,2025-04-17T06:13:30.012351,2485.77,Mumbai,legit
08b85358-f207-4440-a08b-b8530ebb5662,user78@bank,2025-04-18T00:19:30.012351,394.12,Mumbai,legit
236e80dd-3e79-45d4-b3f2-91509402c5d2,user91@bank,2025-04-16T18:33:30.012786,3501.21,Delhi,legit
b5a68ed4-db5e-471f-bc7e-22d919f665f5,user1@bank,2025-04-19T04:35:30.012786,925.15,Mumbai,legit
c7d2e8ee-9f38-4c76-acd1-4771eb679a6a,user76@bank,2025-04-19T23:00:30.012786,526.3,Delhi,legit
2455572c-3274-4c3e-86c7-e28db275474c,user37@bank,2025-04-14T17:25:30.012786,1556.03,Delhi,legit
242c12db-f090-4c56-88ef-6dcd090c9fad,user80@bank,2025-04-17T22:31:30.012786,2038.66,Chennai,legit
35012ebb-84f0-4229-be8d-fbf956cbfa7d,user100@bank,2025-04-17T07:41:30.012786,2714.69,Chennai,fraud
4b7472da-5317-4f65-8455-4afe1737e522,user83@bank,2025-04-18T09:32:30.012786,4595.41,Chennai,legit
a063a379-fa3c-46f9-90e3-f8c319fad666,user28@bank,2025-04-17T19:32:30.012786,4793.77,Mumbai,legit
e041b6b6-388f-422d-bb03-2ac820a7805c,user47@bank,2025-04-16T11:16:30.012786,1475.46,Mumbai,legit
39e30e1f-7918-443e-aeb8-c52def1109e2,user26@bank,2025-04-15T03:13:30.012786,1142.87,Chennai,legit
bf3e0b7c-934e-4008-a006-61c8308edc45,user71@bank,2025-04-18T16:06:30.012786,3428.47,Delhi,legit
3eed1173-f251-43f3-875b-73b8b13e6622,user59@bank,2025-04-20T05:33:30.012786,2732.44,Delhi,legit
ce8051ff-f9c5-436f-bfc0-90cde5cb78c4,user47@bank,2025-04-18T20:30:30.012786,2509.24,Chennai,legit
ae02ecb2-c416-4b05-ad58-ee82c1bcb0fd,user87@bank,2025-04-17T00:15:30.012786,3878.84,Chennai,legit
8594c0da-523f-404f-a2ac-f5ccd3415771,user79@bank,2025-04-15T17:34:30.012786,4900.56,Chennai,legit
3f8201e6-6f94-499f-be65-9366ccab9bec,user2@bank,2025-04-17T14:23:30.012786,1983.17,Chennai,legit
fcab10ef-e2cf-499c-825a-189df1a9a5d9,user39@bank,2025-04-19T03:49:30.012786,2408.92,Mumbai,legit
780fe83f-4606-4409-bdfb-273528a8f7d3,user1@bank,2025-04-20T17:27:30.012786,1875.56,Delhi,legit
6e078e42-a452-48e2-a20f-b04ec8d532f5,user13@bank,2025-04-16T03:04:30.012786,3450.25,Chennai,legit
aea653ae-5f79-4858-956c-ddb8856db804,user44@bank,2025-04-21T09:31:30.012786,4506.81,Delhi,legit
a13e5550-7576-40f5-884d-3a0b848c026d,user82@bank,2025-04-15T14:41:30.012786,4454.87,Chennai,legit
2287875b-607f-48d9-b77a-07e740e121bb,user41@bank,2025-04-17T03:40:30.012786,3183.8,Mumbai,legit
903ca00f-c241-4973-b07e-f3b4bcd5f71f,user72@bank,2025-04-14T22:42:30.012786,464.71,Chennai,legit
fef479bd-29ce-4581-8245-494adcf64e79,user51@bank,2025-04-20T11:42:30.012786,4729.29,Chennai,legit
63da739b-a5fb-4943-b753-945ddab4323c,user69@bank,2025-04-19T13:51:30.012786,2351.46,Mumbai,legit
3640eb81-6c9e-4902-9254-0be3a85add5d,user21@bank,2025-04-20T18:42:30.012786,3490.14,Delhi,legit
6f92f16b-314f-4246-b3fa-e4d91eed9447,user89@bank,2025-04-14T18:31:30.012786,4754.93,Mumbai,legit
864585f3-68ab-4489-b16a-629a7325db48,user54@bank,2025-04-17T23:07:30.013783,2612.77,Mumbai,legit
57b76121-d0ec-4e1a-907a-13fb25a76eb5,user57@bank,2025-04-17T15:09:30.013783,3538.15,Chennai,legit
bd16564b-32fe-4ffb-a49f-d339fd0aab69,user87@bank,2025-04-21T11:02:30.013783,1900.34,Delhi,legit
6c38f929-6739-441e-aedc-2d0e64be21f9,user89@bank,2025-04-18T00:56:30.013783,3761.89,Chennai,legit
3617e353-47f0-4865-a952-cd3d3eb26473,user36@bank,2025-04-15T20:20:30.013783,3823.75,Delhi,legit
88161b50-04a7-44c1-a4da-23c1fe3c2069,user74@bank,2025-04-17T16:17:30.013783,1378.95,Delhi,legit
fd1f30de-f815-4dad-a02d-f1fc0cb67c6d,user15@bank,2025-04-16T03:21:30.013783,1267.87,Mumbai,legit
9e9b1294-5882-4461-9de4-9ba41f0a3709,user78@bank,2025-04-19T20:00:30.013783,3122.26,Delhi,legit
bd83cebd-7ada-4330-9d74-0ceaa23e70f9,user84@bank,2025-04-18T04:05:30.013783,2494.16,Chennai,legit
cf54b342-32c6-4656-9564-34d411629c24,user8@bank,2025-04-14T15:34:30.013783,196.57,Delhi,legit
946ffd14-00b2-4136-adb3-88af50386490,user27@bank,2025-04-20T15:23:30.013783,795.16,Delhi,legit
50458b66-017a-44e1-a016-b938fdbc6b25,user28@bank,2025-04-17T06:10:30.013783,4929.13,Delhi,legit
cd7cbc29-3e5d-4a6f-b935-ce8908f666a1,user71@bank,2025-04-19T14:49:30.013783,641.28,Delhi,legit
0396acbb-b561-4fe3-bb3a-a025da63b63e,user83@bank,2025-04-19T20:59:30.013783,3949.22,Delhi,legit
96075835-f59d-452b-8154-60a107e081a9,user32@bank,2025-04-16T21:53:30.013783,2829.0,Mumbai,legit
f503c151-8b94-4656-978d-5ea882292b50,user61@bank,2025-04-21T12:40:30.013783,4961.73,Mumbai,legit
27df91c8-2055-45b2-8c03-7ac5a78b2922,user14@bank,2025-04-18T12:41:30.013783,3921.28,Mumbai,legit
c66a22c3-646a-4b18-a277-1fbdf6a0f023,user75@bank,2025-04-17T22:27:30.013783,4581.84,Delhi,legit
ed64ebcf-5926-4d9f-b5ca-f1ba7e2f3544,user19@bank,2025-04-15T01:33:30.013783,3377.68,Mumbai,legit
badf4801-a4ca-4be7-a6b5-243ae34bd260,user7@bank,2025-04-18T09:29:30.013783,467.07,Delhi,legit
cedd31f6-9dc1-47a2-98ab-9ca73dd261ec,user7@bank,2025-04-15T05:38:30.013783,2158.31,Mumbai,legit
4bfd0d1f-5bbf-4bac-8117-95f2bf9e4229,user32@bank,2025-04-20T04:47:30.013783,3172.4,Mumbai,fraud
c0fd13c3-a0ee-4496-ba6f-fb5d465c68f7,user33@bank,2025-04-15T18:27:30.013783,3762.36,Chennai,legit
2982efd5-7916-41c9-bd1f-ec25e2987181,user68@bank,2025-04-20T10:36:30.013783,1068.02,Chennai,legit
a410d967-38e2-4e39-a960-648f7e21a56a,user12@bank,2025-04-17T20:36:30.013783,4031.81,Delhi,legit
d34e52aa-6e1c-4c55-8605-be72c290dc6a,user25@bank,2025-04-15T11:33:30.013783,4772.77,Chennai,legit
b0073b5c-b224-4edb-8f2b-8bbddb6fd96d,user20@bank,2025-04-15T16:20:30.013783,774.26,Chennai,legit
467ddfbc-23f2-4995-a23e-7dc4e8c710dd,user1@bank,2025-04-17T19:17:30.013783,3493.92,Chennai,legit
1475bcfc-8fbc-4486-8524-95755ad727ae,user99@bank,2025-04-14T20:24:30.014780,4832.39,Mumbai,legit
1dbf3fb8-0691-4f0c-afb9-6234e9e27ea0,user70@bank,2025-04-17T18:37:30.014780,3173.75,Delhi,legit
f4aa9228-1564-4fb6-bd4b-cdc0bc0906d5,user13@bank,2025-04-15T20:15:30.014780,3354.22,Mumbai,legit
42ee0180-bbe0-434a-ad2a-6012bb7aaec3,user21@bank,2025-04-17T02:58:30.014780,3338.18,Chennai,legit
01e6378e-a870-4f6b-8f3e-151daf64d4d6,user70@bank,2025-04-16T03:51:30.014780,4167.19,Mumbai,legit
c5bb92e2-5d91-4a95-8b3e-2c1ab5f5e9f7,user47@bank,2025-04-17T16:32:30.014780,2479.1,Mumbai,legit
444a40a5-4745-43bf-8e68-55e31ce567ea,user93@bank,2025-04-21T12:33:30.014780,4362.57,Mumbai,legit
536b56a2-6567-4812-bb90-00b800fe6738,user83@bank,2025-04-20T01:00:30.014780,813.01,Delhi,legit
ef09739e-7ad2-407e-8cb2-3aa2f301aca6,user89@bank,2025-04-18T23:57:30.014780,618.63,Mumbai,legit
fdd2c98f-55dc-4b4e-884e-9fcdbe9d15b2,user15@bank,2025-04-18T20:35:30.014780,4376.08,Chennai,legit
7b39e40c-807f-45c6-a1cf-349da03c22c5,user63@bank,2025-04-18T19:04:30.014780,2592.51,Mumbai,legit
442836c7-d4ce-478c-99dc-f2ba93d4fb72,user4@bank,2025-04-16T03:06:30.014780,4324.73,Mumbai,legit
4cd0addb-7ab8-43d6-977a-66948d6712db,user93@bank,2025-04-19T10:26:30.014780,2109.92,Delhi,legit
7ee57c2a-3590-43de-b002-dc226b0f7661,user41@bank,2025-04-21T09:48:30.014780,2930.52,Mumbai,legit
b3307047-ce63-4920-953b-87beb70afdb6,user100@bank,2025-04-14T18:16:30.014780,1311.34,Mumbai,legit
5c4d9ecc-922a-4850-a6db-a88aafde8a3d,user56@bank,2025-04-14T21:53:30.014780,1605.85,Chennai,legit
554b84fa-043f-4eb2-91a4-7e323a01eb9b,user56@bank,2025-04-15T22:00:30.014780,1845.93,Chennai,legit
fcc98cc2-eac4-43d8-9e8a-70329a008854,user28@bank,2025-04-19T07:59:30.014780,53.02,Mumbai,legit
a1196247-403e-4f29-88b4-565f37b494fb,user94@bank,2025-04-15T19:00:30.014780,3161.86,Mumbai,legit
bd4e9462-a2aa-4792-95a0-0bdff0fc229f,user41@bank,2025-04-19T12:34:30.014780,3127.16,Chennai,legit
5e36fb41-3e09-4edd-a02f-73a584f51858,user63@bank,2025-04-17T11:49:30.014780,4867.67,Delhi,legit
24ac1b7d-a7a5-46f1-9c2e-a018d482cc11,user39@bank,2025-04-20T01:44:30.014780,1859.63,Delhi,legit
86accdad-741d-413d-ab74-530981025238,user30@bank,2025-04-16T09:29:30.014780,4597.25,Chennai,legit
51f35c06-ee2e-477a-b658-34a9746fd48f,user68@bank,2025-04-19T07:29:30.014780,3367.91,Mumbai,legit
c5fbacbf-0d2e-4dd9-afb8-1e08145d451e,user5@bank,2025-04-20T05:58:30.015778,1637.33,Mumbai,legit
af7274f9-695a-4020-9e21-26202396f26d,user14@bank,2025-04-19T16:31:30.015778,2760.98,Chennai,legit
802d1f9f-e120-46ce-8df7-e8b6a38c8003,user45@bank,2025-04-20T10:48:30.015778,3756.25,Chennai,legit
983585dc-2d56-4542-8df9-cc5e77d412eb,user27@bank,2025-04-20T17:10:30.015778,4629.98,Mumbai,legit
d48fd526-59ce-48eb-8519-5f0f92b29ef5,user60@bank,2025-04-16T01:00:30.015778,1182.23,Mumbai,legit
4e1c1c28-36cc-41d1-b16b-f2cd4c084aba,user87@bank,2025-04-16T05:27:30.015778,3092.7,Delhi,fraud
90392d5b-7f9f-4b39-9c30-b332050e1a81,user3@bank,2025-04-15T09:16:30.015778,924.47,Chennai,legit
730a0faf-acdc-42d8-b85d-e07035c923a0,user68@bank,2025-04-14T17:49:30.015778,2233.03,Chennai,legit
f6cd000b-c937-4b96-8c84-d8c46cc564eb,user55@bank,2025-04-15T13:27:30.015778,1479.77,Delhi,legit
1b14a910-a6e1-48c1-96bf-274e8cd6378d,user61@bank,2025-04-19T17:10:30.015778,1330.88,Delhi,legit
33ab26a5-404d-4c65-9d60-dd25f8ffad90,user10@bank,2025-04-21T00:24:30.015778,4488.82,Chennai,legit
9700ea4f-8d40-49c9-8d46-5417c77aabc7,user51@bank,2025-04-19T13:58:30.015778,3709.42,Mumbai,legit
43e271f0-c0e0-4f22-b1dc-2f9d286ce498,user97@bank,2025-04-18T13:16:30.015778,909.2,Mumbai,legit
089c8794-3f1e-400d-9e1a-57bc17566d5e,user22@bank,2025-04-15T07:12:30.015778,2191.36,Mumbai,legit
c57f2e09-f100-4506-bb66-fb5b57d854ca,user78@bank,2025-04-17T22:41:30.015778,3277.1,Chennai,legit
3ce1f999-2a47-4fe4-985f-2264a0a0b45a,user34@bank,2025-04-19T13:25:30.015778,1489.28,Delhi,legit
d221266d-2d34-46ea-ae35-257fb6e428c2,user49@bank,2025-04-16T06:45:30.015778,4614.96,Chennai,legit
5664771b-ce14-423c-900b-952887ac06fa,user45@bank,2025-04-20T22:11:30.015778,246.85,Delhi,legit
50d83e7b-bc84-4800-8bfb-b13807be3b5a,user14@bank,2025-04-17T12:08:30.015778,4077.81,Mumbai,legit
5d9a6b3b-1d4a-4975-a327-62d8dd11c987,user72@bank,2025-04-20T18:12:30.015778,2349.74,Delhi,legit
ff34192d-3a13-492f-ab46-c8061788edc5,user89@bank,2025-04-14T15:49:30.015778,248.25,Delhi,legit
d3c30d51-e7b3-4818-a75f-33d978603a6e,user2@bank,2025-04-16T10:46:30.015778,664.19,Chennai,legit
b512c6fc-7108-4be1-aef3-19591e883b3e,user49@bank,2025-04-19T20:16:30.015778,247.01,Mumbai,legit
14e692c9-beaa-481f-b977-a7b83a9dc0c9,user16@bank,2025-04-15T03:05:30.015778,2329.2,Mumbai,legit
d5ec6a11-3521-46ca-ae5e-e931bf16522f,user62@bank,2025-04-21T06:31:30.015778,1924.55,Chennai,legit
aafcb154-1f3b-492a-b4cf-8e97902de1dc,user93@bank,2025-04-19T21:27:30.015778,858.0,Delhi,legit
6c24ba5d-77c4-45b5-87ff-ee8b81d282bd,user32@bank,2025-04-15T03:19:30.015778,3010.24,Mumbai,legit
1682522b-976a-4ca6-baf4-944dc2a5c9f8,user9@bank,2025-04-15T16:17:30.015778,2960.76,Delhi,legit
f63814bc-b79d-4aa9-8183-34d26835104b,user29@bank,2025-04-16T18:43:30.015778,593.57,Delhi,legit
07f29b40-ddd4-45ba-9792-376e8a75021b,user84@bank,2025-04-19T07:38:30.015778,514.56,Chennai,legit
36284586-4f15-4f18-aeb7-34dd10c9481f,user91@bank,2025-04-16T18:21:30.015778,1074.21,Mumbai,legit
06f5f256-262f-4113-bdcd-5dc95408dd40,user86@bank,2025-04-19T08:27:30.016775,1909.81,Chennai,legit
fe679442-57d2-4f78-bbf7-0f1f576dbaa6,user45@bank,2025-04-15T09:30:30.016775,2520.42,Delhi,legit
78235433-d983-4f8d-a8a1-c4b618bbf4b4,user18@bank,2025-04-15T19:47:30.016775,3222.3,Delhi,legit
2bbed174-1a7f-42a2-b43a-01b6feaaad0e,user85@bank,2025-04-16T06:53:30.016775,2283.82,Chennai,legit
874e1278-ddd6-4d6c-8f64-75615e607d65,user88@bank,2025-04-20T20:13:30.016775,2072.34,Mumbai,legit
08d097d0-eb2d-46f9-8a6f-76643143bd2c,user83@bank,2025-04-20T05:17:30.016775,3171.24,Mumbai,legit
5dd4f15c-d3c7-427e-9453-7ca9c974e696,user26@bank,2025-04-15T13:27:30.016775,2652.15,Chennai,legit
59627f59-4e1d-42d0-8987-29756d626c01,user2@bank,2025-04-18T22:29:30.016775,3130.94,Chennai,legit
f384cf97-0e6f-4755-8afd-961b229fa31b,user85@bank,2025-04-19T15:24:30.016775,413.26,Mumbai,legit
8d35d25e-2b65-413f-a3e1-f97445362690,user23@bank,2025-04-16T13:33:30.016775,4508.23,Chennai,legit
3f31f16e-6d50-431e-9ca5-d8227a736b82,user77@bank,2025-04-16T19:09:30.016775,2913.77,Delhi,legit
7f0c0c0e-114d-4ebe-bee7-ce00ec90f35c,user45@bank,2025-04-18T22:16:30.016775,597.78,Delhi,legit
3da544e9-e89d-4e4a-b3df-488ecab2ba56,user83@bank,2025-04-17T01:37:30.016775,2404.27,Delhi,legit
5435fc80-bfd1-435d-ab3b-478e0d8fe0b1,user42@bank,2025-04-15T21:38:30.016775,908.17,Delhi,legit
e078d2b9-729e-4a13-ba67-a5f18916c257,user51@bank,2025-04-16T16:44:30.016775,3468.14,Delhi,legit
0013f5c1-996d-426a-97bd-c369efc892f7,user5@bank,2025-04-18T10:40:30.016775,3056.08,Mumbai,legit
63351146-49dd-46b5-997c-c3e1e8b992a4,user97@bank,2025-04-19T01:02:30.016775,137.46,Chennai,legit
1d192663-642b-475f-a33e-fef97dfade10,user3@bank,2025-04-20T15:00:30.016775,4039.26,Mumbai,legit
2b2787e2-3217-41a3-bf57-2c33f67ea5e7,user64@bank,2025-04-21T05:50:30.016775,277.54,Delhi,legit
b0ca2196-5b09-40e2-9bfd-3ae72f1c5067,user25@bank,2025-04-16T12:20:30.016775,467.85,Delhi,legit
fb059bf2-87c3-4a90-b19d-78754753fac3,user16@bank,2025-04-16T20:16:30.016775,336.96,Chennai,legit
8d4b9352-cdf0-42ae-a82a-f3094369516c,user31@bank,2025-04-19T12:57:30.016775,4942.17,Mumbai,legit
4e83553e-0d6f-49f3-957e-df62f1ab075e,user68@bank,2025-04-15T12:13:30.016775,4954.88,Delhi,legit
6d307107-1782-4f47-823e-ef70514f3cf3,user71@bank,2025-04-21T06:47:30.016775,24.85,Chennai,legit
aae3622c-798a-4c50-ad01-42d8cfa57b26,user82@bank,2025-04-14T22:58:30.016775,1368.15,Chennai,legit
8c8961f9-64a9-431b-a194-688583cb585e,user15@bank,2025-04-16T21:58:30.016775,580.45,Mumbai,legit
4f9b1c06-dcd0-44da-a62a-5ca1d6aa8dc9,user49@bank,2025-04-15T22:06:30.016775,3769.77,Mumbai,legit
0b553fd8-ef60-4094-a1ec-e59fc08dfd0f,user42@bank,2025-04-15T03:18:30.016775,3754.0,Mumbai,legit
4df3af14-0998-4b3e-ad58-b1729c7c4fa4,user8@bank,2025-04-21T11:42:30.016775,188.32,Delhi,legit
de6555ea-b836-4e52-a805-5ecb398df78d,user32@bank,2025-04-17T23:26:30.016775,3286.55,Delhi,legit
b1553ece-be0a-44fe-a787-00279212c89b,user34@bank,2025-04-16T21:21:30.017773,969.63,Mumbai,legit
d9722d3f-d0b9-4f49-8003-a391f82636ad,user61@bank,2025-04-17T10:20:30.017773,1400.75,Mumbai,legit
4f93de65-aff3-4d26-97bc-9c7bad527f29,user22@bank,2025-04-17T21:12:30.017773,2498.37,Mumbai,legit
907a1085-3c1e-46a8-9e45-fbf375b4d88c,user82@bank,2025-04-16T03:52:30.017773,4578.61,Mumbai,legit
b2e47611-5808-4c8a-94f5-0a735bcfefbd,user79@bank,2025-04-16T14:25:30.017773,3691.21,Mumbai,legit
d2da6bc1-f481-4676-8ce6-218aeb05326f,user40@bank,2025-04-15T10:19:30.017773,3449.3,Delhi,legit
c6ba7576-cbae-471b-9677-357b1641477b,user24@bank,2025-04-17T13:42:30.017773,207.06,Delhi,legit
97874863-1217-4f3a-b9f2-5b5e42908255,user89@bank,2025-04-17T14:35:30.017773,3649.5,Mumbai,legit
1d6761b1-691b-4097-9743-35c9ac09e321,user31@bank,2025-04-21T13:10:30.017773,4737.2,Mumbai,legit
fb8fc9dc-82b1-4713-a6cf-d8c65e89152f,user91@bank,2025-04-19T06:57:30.017773,1004.2,Mumbai,fraud
50a4e9a6-86f0-4e60-9c88-33c745d3f41e,user25@bank,2025-04-20T08:17:30.017773,1760.91,Delhi,fraud
81e88048-c46f-474a-92c7-93a18a65c8ef,user66@bank,2025-04-17T14:35:30.017773,2893.27,Mumbai,legit
b8088812-3835-44bb-9434-88d90651482f,user19@bank,2025-04-16T17:08:30.017773,2040.68,Mumbai,legit
68661da5-3ed7-4271-9787-e63fab4c0744,user83@bank,2025-04-20T08:08:30.017773,2687.34,Mumbai,legit
8653a3c6-9401-4a14-a921-c7b53fd583b0,user83@bank,2025-04-14T21:32:30.017773,2519.73,Mumbai,legit
90c4be81-679f-446e-bbbe-2932f393e510,user75@bank,2025-04-18T21:18:30.017773,2965.04,Delhi,legit
421c4594-add6-4066-85a1-57ac332c8ee5,user46@bank,2025-04-19T15:41:30.017773,3695.69,Mumbai,legit
3cb53aee-e6bd-4c27-9af6-3870a21b9ad7,user74@bank,2025-04-20T17:22:30.017773,4139.86,Mumbai,legit
2607bb56-2690-4a1a-9158-dc8273ede470,user54@bank,2025-04-15T04:53:30.017773,1858.63,Mumbai,legit
b57d1f0b-12d1-4f15-8cf7-7fa54534d8a1,user82@bank,2025-04-14T21:29:30.017773,3101.5,Mumbai,legit
4c659f2a-6608-4df6-a643-c5d4db88e23d,user40@bank,2025-04-16T20:43:30.017773,4998.96,Delhi,legit
9c913e9c-4e5d-4f91-844d-160d0e45207d,user92@bank,2025-04-18T14:31:30.017773,519.24,Delhi,legit
db8eef4f-1cb0-45b5-bbf7-6fd7b0bfc127,user13@bank,2025-04-18T20:50:30.017773,2562.49,Delhi,legit
073cd610-39a2-4d78-8d9b-79f9593a0eed,user68@bank,2025-04-19T12:51:30.017773,3177.84,Delhi,legit
842e808b-2296-40bb-aa75-bd90ddb3aaea,user76@bank,2025-04-16T19:47:30.018770,4648.08,Mumbai,legit
0370b36c-3bf0-41da-8dba-43c37f19478e,user61@bank,2025-04-19T04:58:30.018770,3354.93,Chennai,legit
53aff221-5f02-4e41-896c-6a96b33cdc3f,user68@bank,2025-04-16T15:53:30.018770,980.84,Chennai,legit
0c56b0d4-cc63-4421-828d-87a57ee1958a,user23@bank,2025-04-18T04:26:30.018770,1837.23,Mumbai,legit
a3f69696-c5d9-4788-a011-f609d1740a7b,user93@bank,2025-04-20T15:08:30.018770,2053.98,Delhi,legit
776f8925-a22d-4780-a49f-d66ff9b6af9d,user81@bank,2025-04-19T18:23:30.018770,3117.95,Chennai,legit
834ee65c-104c-4927-be67-f52ec620032a,user70@bank,2025-04-17T01:00:30.018770,1952.98,Delhi,legit
85f8462d-7c50-4871-8ddf-9f31df586cc3,user34@bank,2025-04-16T18:56:30.018770,3900.98,Chennai,legit
b0000b2b-4b7a-48e8-b1c9-c86b6777f87e,user43@bank,2025-04-18T13:56:30.018770,4136.94,Delhi,legit
86b90c4b-26d2-4990-9a0b-d8e269c4eb78,user50@bank,2025-04-19T23:48:30.018770,2052.67,Chennai,legit
26550c73-ab18-479d-9e2c-97ecb4b01c2d,user3@bank,2025-04-16T06:17:30.018770,510.68,Mumbai,legit
affc184a-f484-47b1-b5a5-c967e0da556f,user51@bank,2025-04-18T13:19:30.018770,2481.17,Chennai,legit
2955d8f1-01e7-452e-a340-157366a8463c,user46@bank,2025-04-18T01:43:30.018770,1463.4,Chennai,legit
63a2c652-610b-4826-914e-c3e9740e7247,user42@bank,2025-04-19T13:37:30.018770,983.27,Delhi,legit
58390c98-54f4-4513-9f17-57f0f69fa847,user71@bank,2025-04-16T07:34:30.018770,440.18,Chennai,legit
d4616a77-e217-45e9-a47e-998e5f95b02f,user47@bank,2025-04-21T01:46:30.018770,4657.26,Chennai,legit
febef7d0-d54c-49f7-aa3f-c0a682a95f20,user77@bank,2025-04-18T23:27:30.018770,4581.63,Delhi,legit
08d88715-7e19-47da-a927-87ffb5130780,user73@bank,2025-04-16T12:03:30.018770,3766.7,Mumbai,legit
3e1de59a-6f5d-46b7-ae9c-7c6100506484,user81@bank,2025-04-16T03:46:30.018770,4075.89,Delhi,legit
33e51a36-a803-4a51-848e-51276abb3ba4,user19@bank,2025-04-21T10:53:30.018770,1907.89,Delhi,legit
87ced5d1-cd3f-44e0-9a24-f6ce7791d478,user32@bank,2025-04-20T18:56:30.018770,4919.98,Chennai,legit
7a2db275-7510-414c-ae54-963eb0014907,user12@bank,2025-04-19T21:45:30.018770,744.31,Mumbai,legit
f77c01ac-df98-4f8b-922f-f5f72cbe4a3b,user41@bank,2025-04-17T14:16:30.018770,1598.15,Mumbai,legit
96495337-214a-421f-89e5-4f0ea7f5ad55,user89@bank,2025-04-18T19:47:30.018770,2247.92,Mumbai,legit
2a99e2b4-4827-4965-8ee0-1b2837792092,user20@bank,2025-04-21T02:16:30.018770,2786.99,Chennai,legit
cf5e753e-80f5-4932-88de-bbb62e75bf53,user72@bank,2025-04-17T19:42:30.018770,1522.26,Chennai,legit
9ac7c3a3-de78-4256-8c2b-a7cb56205394,user25@bank,2025-04-15T17:55:30.018770,4515.12,Mumbai,fraud
