txn_id,upi_id,timestamp,amount,location,transaction_type,device,ip_address,label
40d0a9df-1d32-430e-a605-7397dfe43efe,user3204@kotak,2025-03-24T04:34:29.002581,60.8,Mumbai,Recharge,iOS,182.33.10.193,legit
31120cf7-9240-4a75-bd91-8c5351892987,user109@kotak,2025-03-31T09:29:29.002581,68.62,Bengaluru,Bill-Payment,iOS,111.1.191.67,legit
0929b4f1-82ce-4e85-8020-2c333e9b3f65,user3170@hdfc,2025-04-16T12:30:29.002581,35.78,Mumbai,Peer-to-Peer,iOS,99.247.95.133,legit
729f16a0-513f-4209-8f29-a40b7ec21e8a,user4965@sbi,2025-03-29T18:16:29.002581,21.44,Chennai,Peer-to-Peer,Android,199.155.218.114,legit
4cfdce17-6e0f-4e01-baa7-4a91c6a63240,user2083@kotak,2025-04-12T01:24:29.002581,109.07,Pune,Peer-to-Peer,Android,250.158.134.113,legit
7ffa6853-a99e-4c41-b53c-ae9160838d0e,user2297@pnb,2025-04-01T21:23:29.002581,13.25,Chennai,Peer-to-Peer,Web,128.92.132.122,legit
a83e3a11-cd8a-498a-a5e8-d0c5cda9f0cb,user2791@icici,2025-04-02T01:47:29.002581,20.87,Bengaluru,Recharge,iOS,255.55.58.254,legit
9b0516ff-d271-42a9-9eae-6f5fd0102058,user2520@axis,2025-04-17T18:52:29.002581,29.0,Kolkata,Bill-Payment,Android,3.16.144.34,legit
c002b028-a5d2-434a-8e2b-954a5b019f87,user3644@axis,2025-04-12T08:41:29.002581,99.11,Bengaluru,Recharge,iOS,65.116.11.114,legit
3625d0a3-3317-4fc8-aa19-fbe9f3ff48b7,user3228@sbi,2025-03-29T00:28:29.002581,18.07,Bengaluru,Merchant-Payment,Web,23.243.237.55,legit
e677ac42-433d-4d75-9f9a-bcbb022164f0,user387@sbi,2025-03-27T09:11:29.002581,94.68,Delhi,Bill-Payment,iOS,78.143.0.130,legit
7f1c027c-bd2e-4108-abb2-be3345b5c4a2,user3021@sbi,2025-04-09T09:25:29.002581,18.94,Chennai,Bill-Payment,Web,51.119.226.163,legit
4be01dc3-c8c3-49a7-9c9e-6be775c7f163,user3822@icici,2025-04-12T00:20:29.002581,129.36,Delhi,Bill-Payment,iOS,78.122.11.27,legit
f0f2dc26-ed31-40b3-a4e6-adc60e311638,user3609@hdfc,2025-04-17T00:51:29.002581,91.67,Bengaluru,Bill-Payment,Android,227.123.147.81,legit
12122332-9d63-4999-9a34-0b0619ad1ece,user3942@axis,2025-04-03T16:41:29.002581,23.14,Mumbai,Recharge,Web,69.132.17.147,legit
16dd025f-efd0-4022-b305-109f464c299c,user1356@icici,2025-03-20T07:55:29.002581,101.94,Kolkata,Merchant-Payment,Android,45.225.237.146,legit
0c7e0144-2cd6-4f96-9671-8849e0362890,user4249@kotak,2025-03-31T02:42:29.002581,107.48,Delhi,Merchant-Payment,Web,200.219.48.168,legit
b054e0fb-0b29-4f65-bd59-c17de3ce0a10,user1509@kotak,2025-04-06T21:01:29.002581,51.57,Delhi,Bill-Payment,Web,119.198.85.122,legit
e0d33bb4-9fbb-484d-87c8-39af6462a9db,user4859@axis,2025-03-23T13:03:29.002581,119.45,Hyderabad,Merchant-Payment,Android,37.254.3.195,legit
babce46b-b1b3-4263-923e-57eaeb531744,user3185@pnb,2025-03-31T13:26:29.002581,54.27,Kolkata,Merchant-Payment,Web,165.176.69.107,legit
68f1455c-b0b5-4b4e-80ae-89f1eaad3ddf,user3266@axis,2025-03-22T10:28:29.002581,28.29,Kolkata,Bill-Payment,Web,114.240.241.35,legit
efffa90f-eecb-410e-a3e0-12c072953e04,user4083@kotak,2025-03-31T00:36:29.002581,259.76,Kolkata,Recharge,Android,22.56.19.157,legit
d38b7fe9-b594-4060-8f69-fce16b0aef46,user1574@pnb,2025-04-13T07:31:29.002581,67.83,Kolkata,Bill-Payment,iOS,198.175.10.105,legit
47572085-19ce-4574-b4e5-00de7346c0bc,user1777@sbi,2025-04-09T01:48:29.002581,37.91,Hyderabad,Peer-to-Peer,Android,37.233.45.6,legit
71d9df40-7c8a-4072-ad28-3124443f9861,user4771@axis,2025-04-12T04:15:29.002581,40.59,Noida,Merchant-Payment,Android,223.82.118.180,legit
eae4f458-909e-4304-8202-bbe71a26044a,user45@pnb,2025-04-16T21:23:29.002581,49.31,Bengaluru,Bill-Payment,Android,132.37.92.208,legit
ab4b80f2-80aa-4f3d-8b87-9b846398e604,user3328@sbi,2025-04-09T05:29:29.002581,12.78,Chennai,Merchant-Payment,Android,254.117.248.225,legit
3ea87ef1-c153-47d0-a123-dcbf398351f2,user2947@sbi,2025-04-10T05:43:29.002581,45.53,Kolkata,Merchant-Payment,Web,206.246.98.32,legit
42cb4e85-1240-4532-8f8a-75152d8a82cd,user370@sbi,2025-04-16T20:44:29.002581,29.74,Hyderabad,Bill-Payment,Android,132.149.170.150,legit
24dffa6a-4b28-4d22-b365-b9f66121a087,user4761@pnb,2025-04-06T01:51:29.002581,47.58,Delhi,Merchant-Payment,iOS,110.16.230.113,legit
bb81c32a-9f23-4554-834f-5f92c82e55fc,user3525@axis,2025-04-09T10:05:29.002581,27.1,Kolkata,Peer-to-Peer,Web,205.197.249.87,legit
cfeea18b-b6a2-49da-b33e-4399ef21cc2d,user2707@kotak,2025-04-11T08:34:29.002581,20.07,Hyderabad,Bill-Payment,Web,66.197.51.120,legit
ff360652-551c-49cf-acff-a9bebc74f3ef,user3993@kotak,2025-04-04T11:52:29.002581,51.38,Hyderabad,Peer-to-Peer,Web,111.197.71.80,legit
e60ae6ad-a36a-4907-9065-66ee3d98c78f,user594@icici,2025-04-01T07:06:29.002581,37.34,Mumbai,Peer-to-Peer,Web,187.244.122.49,legit
26fb4d51-c006-421d-9178-8e173e2c8ed1,user3328@pnb,2025-04-04T15:42:29.002581,133.93,Mumbai,Peer-to-Peer,iOS,50.209.143.104,legit
b243cf92-322d-4eee-a843-4b37eecd50ec,user2738@hdfc,2025-04-06T12:43:29.002581,40.81,Bengaluru,Merchant-Payment,iOS,186.25.239.40,legit
3fde50ad-2679-479a-8ad9-7c7645010bfc,user50@hdfc,2025-03-21T16:07:29.002581,179.63,Kolkata,Merchant-Payment,Android,242.150.211.45,legit
8d5a8ca6-4d64-41d1-b0cc-4c194c56bb37,user2037@icici,2025-04-05T23:22:29.002581,8.03,Delhi,Peer-to-Peer,Android,91.114.179.97,legit
2f008ca9-dfdc-4b5c-8b38-44dd28cc5b2b,user1423@icici,2025-04-06T01:57:29.002581,44.62,Hyderabad,Merchant-Payment,Android,130.34.69.106,legit
4d744df6-a9c1-4512-bc3c-b417053888d3,user4850@axis,2025-04-10T06:41:29.002581,193.83,Pune,Merchant-Payment,Web,217.16.152.166,legit
f1c0bc27-1bda-440e-b85d-610f9d70fa17,user114@pnb,2025-04-13T01:55:29.002581,70.78,Kolkata,Recharge,iOS,74.250.71.8,legit
600e9163-d498-43c5-91c0-cddd238685f6,user1916@kotak,2025-04-06T20:14:29.002581,38.59,Delhi,Peer-to-Peer,Android,195.253.189.128,legit
4bba7f61-fc8b-4326-a9e3-9d3ab9670315,user4550@icici,2025-04-13T14:42:29.002581,29.25,Pune,Bill-Payment,iOS,214.9.190.31,legit
897fa8c5-8444-4a89-990d-776803ebe056,user2608@axis,2025-04-10T16:46:29.002581,122.41,Mumbai,Recharge,iOS,81.167.21.200,legit
e1ee459c-aad5-4fe5-85ba-b58f0c74de6f,user4408@icici,2025-03-26T15:30:29.002581,27.05,Hyderabad,Bill-Payment,iOS,144.109.120.92,legit
d64f3181-b9bd-463a-9e88-5ddbdd6ac915,user1067@kotak,2025-04-18T01:49:29.002581,136.56,Pune,Peer-to-Peer,iOS,158.200.30.152,legit
567d94b4-4b62-4d49-8468-6064c5f6d392,user2687@pnb,2025-04-13T20:56:29.002581,16.82,Mumbai,Recharge,Android,61.197.229.205,legit
8cded2e7-28d4-4fad-9ffb-db68f0b553d3,user2896@icici,2025-03-23T23:25:29.002581,136.53,Mumbai,Merchant-Payment,Android,21.155.154.138,legit
d4ae2d50-b4c9-4168-8558-0c3b07196c5e,user1611@icici,2025-03-30T21:59:29.002581,180.5,Delhi,Bill-Payment,Android,104.164.229.198,legit
f1cc7258-1a98-4ea3-819c-f44719de86fa,user4549@kotak,2025-04-10T19:54:29.002581,6.94,Delhi,Recharge,iOS,83.190.131.203,legit
61746d0c-0abe-43f5-b3f0-d9e264d6ef4e,user230@axis,2025-03-25T04:07:29.002581,47.21,Chennai,Recharge,Android,180.17.250.240,legit
10e05263-7938-4eba-b809-122fb5848407,user4197@axis,2025-04-13T08:41:29.002581,29.72,Pune,Bill-Payment,Android,38.41.69.139,legit
14c75fe1-863f-4e21-a826-c6b5f675c7e6,user4353@hdfc,2025-04-08T19:01:29.002581,67.46,Mumbai,Bill-Payment,Web,108.241.215.226,legit
1d91e7b1-d4e9-4de0-b318-c9e54dc32c57,user1142@axis,2025-03-20T03:31:29.002581,99.21,Noida,Merchant-Payment,Web,144.182.4.166,legit
3d549c15-67df-4692-a342-113d12cca35a,user1292@sbi,2025-03-23T10:18:29.002581,36.39,Chennai,Bill-Payment,Web,12.93.193.125,legit
4d289fc6-97cf-4173-8874-0b8a584cc005,user147@kotak,2025-04-03T11:27:29.002581,33.18,Noida,Bill-Payment,Android,168.209.53.72,legit
f3df9310-26db-4f9f-bc1e-2d09d9394a83,user1028@pnb,2025-03-31T06:28:29.002581,212.08,Kolkata,Peer-to-Peer,Android,249.89.225.153,legit
065493d4-b737-44a8-b697-1f584de19853,user101@icici,2025-03-30T02:51:29.002581,28.81,Pune,Merchant-Payment,Android,229.89.170.163,legit
d1400cad-1bc5-476b-8b86-84c231b732bf,user3226@icici,2025-03-30T03:16:29.002581,294.91,Bengaluru,Recharge,iOS,251.68.193.208,legit
d2141853-326a-489a-bb2a-5289fe6bdbe5,user1738@kotak,2025-04-04T20:13:29.002581,38.92,Kolkata,Bill-Payment,Web,253.28.175.25,legit
aca62bcb-0aef-48e6-9fc8-e102066cff88,user960@sbi,2025-04-05T04:46:29.002581,13.76,Hyderabad,Merchant-Payment,Android,34.250.229.252,legit
033f1117-9283-4326-a8d0-2953dc9df683,user1248@pnb,2025-04-02T04:04:29.002581,38.16,Pune,Merchant-Payment,Web,92.93.235.47,legit
d0d5411f-d38f-4ab7-9f61-ad45afbeea73,user3614@axis,2025-04-03T14:10:29.002581,52.57,Hyderabad,Bill-Payment,Android,144.30.75.134,legit
0bc2f380-6f0e-4809-9d78-486147234fff,user2119@kotak,2025-04-05T02:25:29.002581,4.84,Bengaluru,Merchant-Payment,Android,101.126.141.181,legit
eff6b2cc-a602-4762-b4ac-a9bff4795b61,user606@axis,2025-04-16T07:36:29.002581,127.93,Delhi,Bill-Payment,Web,173.230.83.94,legit
6a1bc85c-9d43-4c43-bb03-9d5c4d19b79b,user4452@pnb,2025-04-12T16:15:29.002581,12.99,Pune,Recharge,Android,39.40.245.246,legit
8cf9902a-6a07-4e21-aa9a-5ab3129d43cd,user1113@pnb,2025-04-16T20:08:29.002581,101.39,Bengaluru,Merchant-Payment,iOS,157.244.177.169,legit
16f9632b-0503-4573-a84c-ca99f6f23db4,user2840@hdfc,2025-04-12T08:44:29.002581,56.45,Kolkata,Merchant-Payment,Web,225.35.196.239,legit
98aa8a22-76d1-4de9-b9d1-3081c13ec5c2,user737@icici,2025-04-15T03:02:29.002581,163.27,Pune,Recharge,Android,228.99.165.103,legit
36eb6659-c775-464b-9224-4ee8890db344,user4568@sbi,2025-04-18T17:16:29.002581,26.26,Bengaluru,Peer-to-Peer,iOS,215.180.20.121,legit
8166ffe0-0557-407e-9b31-5c1273c108be,user3121@pnb,2025-03-25T06:52:29.002581,96.03,Chennai,Bill-Payment,Android,157.162.38.128,legit
d9734b25-e5fa-4302-8f18-d9e40acc2380,user2220@pnb,2025-03-19T20:21:29.002581,45.76,Delhi,Bill-Payment,Android,8.174.196.157,legit
ba499fca-f6ab-4872-9dfd-f80e61aaf401,user2235@kotak,2025-03-22T14:48:29.002581,55.39,Hyderabad,Merchant-Payment,iOS,90.198.134.59,legit
2b341ba1-a781-46eb-818c-7c3595d2ac26,user4435@kotak,2025-04-16T13:09:29.002581,27.87,Chennai,Peer-to-Peer,iOS,211.253.69.79,legit
dc5dc23b-0fff-4c52-adbb-6bbb11397c20,user2300@icici,2025-03-22T21:45:29.002581,47.88,Mumbai,Bill-Payment,iOS,60.222.107.184,legit
54756ee0-4187-48b7-80a0-7e1e20b21355,user2912@sbi,2025-04-15T00:40:29.002581,47.73,Bengaluru,Merchant-Payment,Web,74.44.239.60,legit
36f65f06-bd63-49d6-b60c-8dbb190b1211,user2139@hdfc,2025-04-07T21:55:29.002581,73.31,Pune,Peer-to-Peer,Android,251.7.220.134,legit
2a269b53-40a8-4c7f-a465-3ce7860ce774,user1658@hdfc,2025-04-01T17:20:29.002581,21.84,Hyderabad,Peer-to-Peer,Android,255.215.237.185,legit
19e75466-d4b9-46cf-861d-4edb4a039db5,user1044@kotak,2025-04-08T18:46:29.002581,226.2,Chennai,Peer-to-Peer,iOS,127.81.164.207,legit
4dfc9f5a-420f-44d0-983c-9686f5ac2331,user1764@sbi,2025-03-28T01:53:29.002581,67.24,Kolkata,Peer-to-Peer,Web,64.243.194.54,legit
2666b5fb-8c93-4b06-85d1-95e1da4463b1,user1322@axis,2025-03-22T15:52:29.002581,18.61,Hyderabad,Bill-Payment,Web,117.109.61.171,legit
166ef529-61d8-4d96-96f3-3d72d184676b,user2312@kotak,2025-03-30T12:44:29.002581,11.56,Kolkata,Peer-to-Peer,Web,236.179.72.205,legit
aa271cb1-2a5c-4ffb-9a04-8ad468b8c8fa,user4265@icici,2025-03-28T23:34:29.002581,37.4,Mumbai,Merchant-Payment,Web,11.173.65.203,legit
cda28f31-1681-488a-88b7-96489d47d9d8,user1465@kotak,2025-03-21T22:50:29.002581,53.13,Chennai,Recharge,Android,228.140.11.183,legit
06e759a7-967f-40a3-b118-783f3933718f,user936@pnb,2025-03-27T14:28:29.002581,81.41,Chennai,Merchant-Payment,Web,199.154.179.218,legit
967e7a1a-0d21-44a9-b737-8a152edf93e6,user2748@icici,2025-04-16T12:29:29.002581,58.04,Chennai,Recharge,Web,249.140.164.77,legit
1c1d229a-c94e-4ec6-b1a4-26d7c67ea5bf,user280@kotak,2025-03-29T15:03:29.002581,112.75,Mumbai,Recharge,Android,141.83.235.243,legit
d2e088b3-97ad-47e5-b608-f12cfa2465b5,user991@sbi,2025-03-20T00:17:29.002581,12.74,Kolkata,Peer-to-Peer,Web,229.154.122.31,legit
62a82231-b61d-4c59-93fc-7b02fa4f9c45,user2578@axis,2025-04-07T00:45:29.002581,64.91,Kolkata,Peer-to-Peer,Android,214.254.133.110,legit
d679bafc-9298-4cf8-97fc-ffa1155fa7f2,user2680@sbi,2025-03-20T06:03:29.002581,55.0,Pune,Bill-Payment,iOS,136.192.17.128,legit
8bbca5df-9567-41e3-bd80-8cf7dca0c96f,user1196@icici,2025-04-04T19:55:29.002581,327.26,Hyderabad,Bill-Payment,Web,38.65.160.129,legit
b5ac0eb7-98a6-4c19-8019-856befdaf8c9,user4746@hdfc,2025-04-09T10:21:29.002581,253.62,Hyderabad,Merchant-Payment,Web,127.202.129.99,legit
25a29e23-4c27-4985-b259-f593b4e4fc4c,user1561@kotak,2025-04-09T16:35:29.002581,29.25,Pune,Bill-Payment,Web,237.159.80.222,legit
3a4067f9-3b8d-4cd5-9ded-93345f4d7868,user1184@icici,2025-03-25T20:03:29.002581,156.76,Mumbai,Merchant-Payment,iOS,120.218.171.139,legit
ab9be3b7-946d-444d-b345-2b079b103e22,user3095@axis,2025-04-16T19:36:29.002581,42.66,Delhi,Merchant-Payment,Web,84.243.239.136,legit
59e93ce0-201f-4adf-bb95-0f08f5fa093b,user1225@axis,2025-04-05T11:43:29.002581,261.8,Noida,Bill-Payment,Android,63.180.57.84,legit
2948e4af-997d-4465-9723-358f4e4f5463,user673@icici,2025-03-30T01:49:29.002581,10.78,Delhi,Peer-to-Peer,iOS,42.223.190.87,legit
11e699d7-7a1c-4316-a491-e3333115dee4,user130@icici,2025-04-15T04:33:29.002581,153.56,Pune,Merchant-Payment,Android,70.205.158.67,legit
7252629d-d964-4008-9a63-6655a159b86e,user1463@sbi,2025-04-18T00:29:29.002581,43.58,Noida,Recharge,Web,194.95.178.160,legit
e0626312-0568-4d92-92e1-8e97660dfd71,user2856@kotak,2025-04-09T04:08:29.002581,37.11,Chennai,Bill-Payment,iOS,112.85.158.111,legit
474bef02-9135-40d4-ab7c-335593064244,user3123@sbi,2025-03-31T04:16:29.002581,26.72,Hyderabad,Recharge,Android,116.28.116.1,legit
75e0715f-8eab-4ce7-a767-3bb978752c08,user2829@pnb,2025-03-24T21:55:29.002581,26.22,Hyderabad,Peer-to-Peer,Web,103.188.160.230,legit
8b9868f7-ac06-4060-a1e8-a9cf714ec107,user3797@icici,2025-04-17T04:15:29.002581,55.49,Hyderabad,Bill-Payment,Android,158.166.227.170,legit
bfc155fb-483f-4169-96c1-37689c35ccf7,user526@hdfc,2025-04-11T13:13:29.002581,86.85,Noida,Recharge,Android,74.200.235.152,legit
4ac15938-9cab-4b3f-a4cc-62108fcf3d20,user1686@kotak,2025-04-10T06:22:29.002581,200.24,Pune,Merchant-Payment,Android,150.236.31.212,legit
6d444d08-aca1-44ac-8c92-12c9747b6261,user4394@pnb,2025-03-31T05:41:29.002581,6.46,Hyderabad,Recharge,Web,211.204.252.136,legit
c176befa-f3fb-4c93-98a9-d6432b5cd4d4,user3629@pnb,2025-04-01T19:44:29.002581,46.67,Mumbai,Bill-Payment,Android,88.25.160.123,legit
7952c304-e27b-4b0f-9b22-6d276d818023,user1027@sbi,2025-04-07T02:41:29.002581,66.02,Mumbai,Recharge,Android,174.43.99.122,legit
3bf9dabf-daf6-4a04-be2b-bdd5b588e836,user3242@hdfc,2025-03-21T01:16:29.002581,415.34,Delhi,Merchant-Payment,Android,72.125.219.208,legit
a2be10fe-f92c-4ea0-b748-416eb4881398,user2178@icici,2025-03-31T13:04:29.002581,58.47,Hyderabad,Peer-to-Peer,Web,61.32.202.23,legit
a14d017d-ebda-4780-a848-4f2999faff69,user3736@axis,2025-03-23T19:35:29.002581,27.61,Bengaluru,Peer-to-Peer,Android,24.194.83.177,legit
4309a443-1794-422f-b807-5aa87f93bec0,user1553@icici,2025-03-22T17:31:29.002581,15.43,Kolkata,Peer-to-Peer,Android,48.2.122.55,legit
726d7036-03b8-4a1c-b466-3b7d8b53bb8e,user2279@pnb,2025-03-31T20:44:29.002581,22.86,Delhi,Bill-Payment,Web,88.18.133.197,legit
fd09aaab-718b-4a89-81c3-b57eda4d5de5,user999@sbi,2025-03-27T10:10:29.002581,92.37,Delhi,Bill-Payment,Android,84.134.102.183,legit
311d7909-f032-496a-8dc3-93bc02869d38,user4375@pnb,2025-03-26T11:40:29.002581,56.8,Hyderabad,Bill-Payment,Web,207.190.159.74,legit
84e62793-e7e5-4056-ab42-ceea966a8c3e,user497@sbi,2025-04-07T01:10:29.002581,13.37,Hyderabad,Merchant-Payment,Android,15.11.208.155,legit
27c9d373-3885-4674-8a17-c2a7eb76688d,user1435@icici,2025-03-28T03:35:29.002581,60.75,Noida,Recharge,Web,253.127.14.121,legit
e76fbbb6-edd5-4bde-a96a-f5bf257f6db9,user2694@pnb,2025-04-13T15:15:29.002581,7.92,Chennai,Recharge,Web,3.22.10.252,legit
66dfc8ef-bd34-4cce-b945-2cef63ebbf36,user1921@pnb,2025-04-02T20:47:29.002581,36.47,Delhi,Merchant-Payment,iOS,251.32.189.252,legit
b5ceaad3-ad3a-480d-816a-3b8c718a205f,user182@pnb,2025-03-21T01:42:29.002581,27.98,Delhi,Merchant-Payment,Web,87.155.97.247,legit
01af0c75-9640-4ce2-9f69-98d95f31572b,user806@pnb,2025-03-31T11:52:29.002581,115.63,Chennai,Peer-to-Peer,Web,211.110.51.183,legit
c7b3d75f-2797-4cc2-9301-364e41ab3cc3,user3799@sbi,2025-04-12T06:53:29.002581,64.71,Delhi,Merchant-Payment,iOS,255.174.63.173,legit
f5cc67fa-8e9e-496c-b3f1-dda9928ed760,user557@icici,2025-04-10T06:53:29.002581,91.37,Delhi,Bill-Payment,Android,16.149.102.77,legit
fa2810b9-1225-417f-91ea-272e44104ea0,user1507@pnb,2025-03-22T11:26:29.002581,287.52,Chennai,Bill-Payment,Web,192.8.89.175,legit
3311b0de-c48a-4913-9673-9986cc690ba0,user2896@axis,2025-04-11T06:38:29.002581,90.42,Mumbai,Bill-Payment,Android,89.162.137.49,legit
9384644a-b6f6-4856-a450-d21da56b4c0c,user3228@hdfc,2025-03-26T08:45:29.002581,115.28,Hyderabad,Bill-Payment,Android,175.26.211.252,legit
81ee629f-61a7-4bf5-a297-9178e6e61c89,user1299@pnb,2025-04-11T04:40:29.002581,53.15,Hyderabad,Peer-to-Peer,iOS,88.159.150.235,legit
07eae8c1-030a-4a8d-8e58-d2138813196f,user2245@kotak,2025-04-17T08:07:29.002581,159.78,Delhi,Peer-to-Peer,Web,21.105.141.130,legit
8a80bb29-fbcf-4c85-8130-48b263358270,user4200@pnb,2025-03-26T12:24:29.002581,132.05,Bengaluru,Peer-to-Peer,Web,174.48.216.196,legit
ebb5a471-1c55-42b5-9275-6116a124d784,user2311@pnb,2025-03-20T20:21:29.002581,30.81,Noida,Merchant-Payment,Android,34.53.47.252,legit
0726e6c4-382b-45d3-9e5f-14613fe5546a,user3469@axis,2025-03-29T03:02:29.002581,18.64,Mumbai,Peer-to-Peer,iOS,13.248.246.93,legit
faee6d7d-9b8d-4ab3-9082-5b8958275976,user4892@icici,2025-04-01T23:40:29.002581,89.4,Pune,Bill-Payment,Android,163.13.149.165,legit
32bf846f-0875-40d5-9c24-5ffb7b1a1815,user3416@hdfc,2025-04-10T20:58:29.002581,87.21,Hyderabad,Recharge,Android,139.125.17.60,legit
e3805957-353d-4b30-bb83-b2471971c9d3,user2871@axis,2025-03-26T00:06:29.002581,192.0,Delhi,Merchant-Payment,Android,189.2.171.76,legit
19bc07ea-9fdc-4ec5-9890-95cf59c1bb88,user2502@axis,2025-03-31T05:09:29.002581,133.47,Chennai,Merchant-Payment,Web,41.233.225.244,legit
a74930b5-bec1-49bc-8456-536f3a368532,user3512@icici,2025-04-08T05:51:29.002581,23.25,Bengaluru,Peer-to-Peer,Android,114.156.30.15,legit
0ed60ef5-4d4d-4957-ac3f-d15ca3a4b54a,user4178@icici,2025-03-24T20:32:29.002581,23.92,Pune,Merchant-Payment,iOS,13.49.112.192,legit
8417a70c-08c2-42c5-984a-b620af1adc7c,user360@pnb,2025-04-02T07:10:29.002581,14.79,Pune,Peer-to-Peer,iOS,47.61.109.73,legit
1ad68c82-829d-4d06-aad5-b6c5be9ac118,user3290@hdfc,2025-04-08T22:57:29.002581,155.41,Pune,Merchant-Payment,iOS,21.179.1.145,legit
40e990b9-06a1-49c0-ac41-ef6ceb53c614,user3316@axis,2025-04-07T00:38:29.002581,41.64,Chennai,Recharge,Android,137.31.114.153,legit
0dfa45d4-21ee-4271-827d-550616c541d4,user1207@kotak,2025-04-06T10:17:29.002581,268.76,Mumbai,Recharge,iOS,155.51.64.163,legit
b80be5ea-458b-48c8-8cab-1947c765d3ea,user2443@axis,2025-04-09T21:56:29.002581,274.0,Delhi,Recharge,Web,106.173.232.45,legit
513d4002-dea0-43e8-845a-7e9413fece06,user3905@kotak,2025-04-01T22:07:29.002581,34.9,Pune,Merchant-Payment,Web,201.111.87.120,legit
969a266d-0357-4c00-ba1b-7c6f9bc4f919,user2303@kotak,2025-03-25T11:06:29.002581,36.53,Kolkata,Peer-to-Peer,Web,224.7.181.35,legit
2b272ac7-6914-4fb8-bb10-38343e7cee67,user1509@axis,2025-04-18T11:08:29.002581,40.67,Pune,Recharge,iOS,124.184.88.157,legit
137b4c79-1221-4482-9dc3-b4b602ee0018,user1034@pnb,2025-04-10T23:25:29.002581,67.19,Mumbai,Peer-to-Peer,Android,253.140.211.101,legit
625f6edd-2e68-4d6c-b47a-a656cab69420,user628@kotak,2025-04-14T11:37:29.002581,11.43,Bengaluru,Bill-Payment,Web,199.75.149.92,legit
77955807-65f5-4131-94f8-e533ba8b0d3c,user1892@kotak,2025-04-01T21:09:29.002581,55.59,Delhi,Recharge,Android,125.21.218.152,legit
dc287c4e-e598-467a-829e-a9377667a0cc,user1577@sbi,2025-03-31T08:38:29.002581,20.43,Noida,Merchant-Payment,Web,36.79.210.134,legit
1b4b7cce-af63-46f9-97bc-ba93c758043f,user1834@axis,2025-03-25T21:54:29.002581,14.0,Noida,Merchant-Payment,iOS,181.231.204.16,legit
ed3c8591-dea3-49be-85f7-a9306914653f,user1033@kotak,2025-04-17T08:25:29.002581,36.43,Bengaluru,Bill-Payment,iOS,143.244.78.151,legit
18e375fe-0900-4101-bccc-8239d5076062,user1061@pnb,2025-03-26T04:57:29.002581,48.81,Noida,Bill-Payment,Web,247.94.77.235,legit
a9e73a0e-79d7-4141-82a2-894eb07629ad,user4904@sbi,2025-03-28T10:18:29.002581,70.91,Kolkata,Peer-to-Peer,iOS,156.201.125.244,legit
288f4660-42b7-4340-a477-f6dcfef4a611,user4960@sbi,2025-04-17T12:20:29.002581,46.67,Delhi,Peer-to-Peer,Android,196.31.162.149,legit
b256b2b9-b4f8-45da-b97a-f0a042d4aeb0,user2280@axis,2025-04-07T20:49:29.002581,80.18,Noida,Bill-Payment,iOS,65.109.17.52,legit
fd18b9b6-5182-4096-8201-8e8c2c81edc5,user2644@sbi,2025-04-09T21:39:29.002581,46.67,Delhi,Bill-Payment,iOS,237.146.213.224,legit
5a40670a-a855-4eaf-865b-e77bef876ec4,user590@hdfc,2025-04-15T15:19:29.002581,49.68,Mumbai,Bill-Payment,iOS,148.73.130.121,legit
fa51bebe-0871-4efd-aa6a-cc5d741624f4,user4936@axis,2025-04-13T08:00:29.002581,43.65,Bengaluru,Merchant-Payment,iOS,60.255.15.68,legit
c417e310-10bb-4e04-ba00-27a5d232b76d,user4849@axis,2025-04-14T09:30:29.002581,173.46,Pune,Recharge,iOS,209.63.117.233,legit
31624e80-f72a-4b50-87d2-e0ddba8ecf5d,user3881@axis,2025-04-06T12:20:29.002581,72.76,Bengaluru,Recharge,Android,139.94.203.152,legit
c198f96a-78f8-48ad-9c16-c481fb0948e1,user3218@hdfc,2025-03-27T17:13:29.002581,28.01,Bengaluru,Recharge,iOS,197.35.24.19,legit
89cf6a8d-faed-4e0d-8a3d-df87632418f2,user4177@hdfc,2025-03-20T20:29:29.002581,49.55,Pune,Recharge,iOS,39.38.116.106,legit
70c26d84-76cf-4d97-94ca-aa0c593dcf98,user484@axis,2025-04-06T01:19:29.002581,61.36,Mumbai,Merchant-Payment,Android,137.92.104.221,legit
c09d2bf4-bf36-411e-a952-abee5bb63791,user1522@hdfc,2025-04-06T18:50:29.002581,208.76,Hyderabad,Merchant-Payment,Android,242.78.85.178,legit
f84f5333-531e-4453-8077-19158b37f1fa,user4084@pnb,2025-04-13T12:13:29.002581,352.84,Bengaluru,Peer-to-Peer,iOS,143.51.26.178,legit
17b812f9-5212-4b73-85b1-c03d454806c1,user965@hdfc,2025-04-08T05:10:29.002581,112.56,Bengaluru,Merchant-Payment,Web,150.31.129.178,legit
38247b84-ed4b-4ec3-8ab7-7056fe24febf,user2000@kotak,2025-03-25T13:47:29.002581,28.64,Delhi,Merchant-Payment,Web,35.140.156.7,legit
00999a8b-ff64-435b-8469-8d0f687dda65,user2360@hdfc,2025-03-31T21:49:29.002581,131.93,Hyderabad,Bill-Payment,Web,214.101.127.101,legit
824668ea-6dc9-4a9b-b8d1-8edef7764b1d,user2448@pnb,2025-04-05T19:28:29.002581,111.5,Mumbai,Peer-to-Peer,iOS,32.57.22.188,legit
